,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
457,A,2005,4,2,3534.07,3394.81,3412.59,3386.67,3542.96,3873.33,4490.37,5415.56,6123.7,6472.59,6246.67,6025.93,5705.19,5328.15,4805.19,4874.07,5330.37,5829.63,6324.44,6499.26,6293.33,5920.0,5351.85,4784.44
458,A,2005,4,3,4601.48,4476.3,4514.81,4553.33,4660.0,4845.19,5294.07,6064.44,6831.11,7316.3,6902.22,6661.48,6330.37,5800.74,5605.93,5405.19,5220.0,5491.85,5851.11,6254.81,7044.44,6526.67,5470.37,4731.85
459,A,2005,4,4,4147.41,3954.07,3951.85,4070.37,4485.93,5231.11,6513.33,6385.19,5183.7,4695.56,4349.63,4149.63,4031.11,3763.7,3674.81,3643.7,3859.26,4126.67,4531.11,5295.56,6213.33,5662.96,4597.04,3644.44
460,A,2005,4,5,3252.59,3238.52,3306.67,3605.93,4222.22,5106.67,6537.78,6545.19,5262.96,4536.3,4070.37,3804.44,3652.59,3536.3,3434.81,3446.67,3666.67,3962.22,4394.81,5171.85,5963.7,5420.0,4376.3,3406.67
461,A,2005,4,6,2867.41,2672.59,2640.0,2733.33,3100.0,3749.63,4962.96,4896.3,4161.48,3754.07,3627.41,3481.48,3573.33,3532.59,3585.19,3707.41,3995.56,4337.78,4720.0,5317.78,6212.59,5799.26,4585.93,3524.44
462,A,2005,4,7,2952.59,2666.67,2551.85,2566.67,2836.3,3411.11,4489.63,4505.93,3962.96,3818.52,3784.44,3685.19,3706.67,3581.48,3562.96,3731.11,4069.63,4393.33,4942.96,5465.93,5685.19,5211.85,4265.19,3335.56
463,A,2005,4,8,2834.81,2609.63,2544.44,2548.89,2852.59,3408.89,4510.37,4634.07,4212.59,4035.56,3965.19,3936.3,3882.96,3715.56,3636.3,3722.96,3868.89,3962.96,4252.59,4514.81,5133.33,4962.96,4328.15,3597.04
464,A,2005,4,9,3025.19,2771.11,2708.89,2730.37,2873.33,3214.07,3880.0,4835.56,5218.52,5135.56,4865.93,4600.0,4191.85,4017.78,3833.33,3944.44,4009.63,4267.41,4380.74,4626.67,5411.11,5114.81,4401.48,3660.0
465,A,2005,4,10,3191.11,3012.59,3023.7,3128.89,3268.15,3580.74,4173.33,5283.7,5897.78,5806.67,5057.78,4664.44,4481.48,4440.0,4248.15,4157.78,4305.93,4518.52,4751.85,5159.26,6208.89,5511.11,4378.52,3383.7
466,A,2005,4,11,2882.96,2686.67,2620.0,2780.0,3211.85,3974.81,5228.89,5251.11,4530.37,4234.07,3857.04,3677.04,3699.26,3551.11,3477.78,3579.26,3862.96,4223.7,4528.89,5108.89,6048.89,5461.48,4242.22,3285.19
467,A,2005,4,12,2816.3,2700.0,2768.15,2908.15,3459.26,4327.41,5750.37,5656.3,4806.67,4427.41,4092.59,3932.59,3789.63,3729.63,3657.78,3948.15,4391.11,5085.19,5772.59,6397.78,6585.93,5958.52,4934.07,4031.85
468,A,2005,4,13,3557.04,3439.26,3446.67,3585.19,3982.96,4751.85,5962.96,5997.04,5251.11,4932.59,4498.52,4070.37,3796.3,3650.37,3520.74,3550.37,3794.81,4134.81,4530.37,4731.11,5560.0,6155.56,4742.22,3857.04
469,A,2005,4,14,3524.44,3648.15,3847.41,4082.22,4603.7,5385.19,6626.67,5886.67,5617.78,4705.19,4169.63,3979.26,3767.41,3615.56,3483.7,3488.15,3826.67,4131.11,4533.33,5060.0,5878.52,5415.56,4565.19,3615.56
470,A,2005,4,15,3175.56,3105.93,3220.0,3441.48,3924.44,4879.26,6260.0,6178.52,5348.15,4937.04,4508.89,4198.52,4021.48,3794.81,3751.85,3674.07,3903.7,4128.89,4462.22,4942.22,5671.11,5603.7,5101.48,4555.56
471,A,2005,4,16,4257.04,4200.0,4350.37,4533.33,4849.63,5280.0,6107.41,6891.85,6660.74,6143.7,5483.7,4906.67,4630.37,4378.52,4157.04,4106.67,4134.81,4323.7,4510.37,4942.22,5401.48,5338.52,4797.04,4194.07
472,A,2005,4,17,3851.11,3841.48,3948.15,4179.26,4483.7,4851.85,5557.04,6521.48,6716.3,6202.96,5407.41,4877.04,4599.26,4486.67,4308.15,4248.89,4267.41,4614.07,4869.63,5384.44,6178.52,5508.15,4412.59,3348.15
473,A,2005,4,18,2820.74,2629.63,2615.56,2740.74,3166.67,3907.41,5189.63,5101.48,4417.04,4177.04,3845.19,3747.41,3743.7,3699.26,3690.37,3780.0,4185.19,4583.7,5005.19,5337.78,6198.52,5600.0,4397.04,3281.48
474,A,2005,4,19,2793.33,2570.37,2497.04,2584.44,2917.78,3581.48,4770.37,4715.56,4053.33,3822.22,3740.0,3777.78,3792.59,3858.52,3874.81,3897.78,4224.44,4589.63,4893.33,5295.56,5360.74,5780.0,4348.15,3311.11
475,A,2005,4,20,2782.22,2570.37,2497.78,2538.52,2881.48,3457.78,4643.7,4673.33,4037.78,3838.52,3897.78,3877.04,4017.78,4126.67,4157.78,4102.22,4455.56,4851.85,6120.0,5737.78,5938.52,6397.78,4847.41,3767.41
476,A,2005,4,21,3131.11,2856.3,2700.74,2713.33,2988.89,3540.0,4613.33,4594.07,4167.41,4037.78,3883.7,3858.52,3816.3,3698.52,3640.0,3742.96,4135.56,4454.07,4788.89,5228.89,5528.89,4942.96,4090.37,3246.67
477,A,2005,4,22,2760.0,2640.0,2600.74,2670.37,2980.74,3607.41,4865.19,5045.93,4751.85,4628.15,4506.67,4325.93,4302.96,4202.22,4169.63,4282.96,4642.22,5076.3,5417.78,5365.19,5514.81,5040.0,4488.15,3812.59
478,A,2005,4,23,3331.85,3110.37,2988.89,2952.59,3018.52,3202.22,3684.44,4530.37,5232.59,5405.19,5202.22,4845.19,4448.15,4309.63,4258.52,4317.78,4707.41,4640.74,4861.48,5051.85,5316.3,5072.59,4561.48,4033.33
479,A,2005,4,24,3600.0,3475.56,3414.81,3489.63,3611.85,3866.67,4370.37,5324.44,6062.96,6462.22,6005.93,5735.56,5519.26,5357.04,5250.37,5176.3,5318.52,5670.37,6182.22,6880.0,7180.0,6557.78,5450.37,4725.19
480,A,2005,4,25,4250.37,4085.93,4092.59,4216.3,4676.3,5486.67,6710.37,6402.96,5620.74,5217.04,4937.04,4506.67,4201.48,3995.56,3768.15,3593.33,3917.78,4216.3,4559.26,5157.04,5974.81,5679.26,4565.19,3805.93
481,A,2005,4,26,3449.63,3496.3,3650.37,3838.52,4334.07,5255.56,6367.41,6219.26,5112.59,4470.37,4045.93,3751.85,3600.0,3488.15,3449.63,3457.78,3814.81,4163.7,4631.85,5370.37,5714.07,5240.74,4257.04,3320.0
482,A,2005,4,27,2844.44,2694.07,2672.59,2797.78,3161.48,3885.19,5025.19,4983.7,4226.67,3971.11,3780.0,3629.63,3575.56,3485.93,3447.41,3556.3,3897.04,4200.0,4615.56,5025.19,5742.22,5371.11,4350.37,3364.44
483,A,2005,4,28,2940.0,2860.74,2880.74,3031.85,3523.7,4343.7,5624.44,5365.19,4574.81,4182.22,3857.04,3671.85,3537.04,3442.96,3416.3,3482.22,3836.3,4198.52,4520.74,5105.19,5798.52,5194.81,4291.85,3453.33
484,A,2005,4,29,2974.81,2880.74,2867.41,2986.67,3386.67,4130.37,5310.37,5344.44,4796.3,4622.22,4568.89,4536.3,4287.41,4182.22,4027.41,3932.59,4362.22,4638.52,4983.7,5171.85,5431.11,5157.78,4632.59,3932.59
485,A,2005,4,30,3391.85,3182.96,3148.89,3114.81,3152.59,3371.85,3854.81,4713.33,5324.44,5651.11,5790.37,5646.67,5401.48,5174.07,5017.04,4950.37,4859.26,4890.37,4922.22,5078.52,5265.19,4897.78,4256.3,3575.56
486,A,2005,5,1,3061.48,2852.59,2748.89,2713.33,2777.78,3001.48,3514.81,4516.3,5313.33,5513.33,5045.93,4766.67,4656.3,4467.41,4234.07,4094.07,4230.37,4508.15,4838.52,5205.93,5968.89,5618.52,4415.56,3585.19
487,A,2005,5,2,3141.48,3063.7,3163.7,3432.59,3965.19,4911.85,6358.52,6111.11,5054.81,4554.81,4214.07,4125.19,4147.41,4040.0,4116.3,4382.22,4468.15,4725.93,5325.93,5936.3,6484.44,6045.93,5140.0,4295.56
488,A,2005,5,3,3997.04,4020.0,4177.78,4468.15,5088.15,6026.67,7331.11,6811.11,5632.59,4816.3,4362.22,4042.22,3883.7,3635.56,3505.93,3628.15,3873.33,4341.48,4879.26,5525.19,5959.26,5532.59,4532.59,3660.74
489,A,2005,5,4,3229.63,3140.74,3220.0,3385.93,3875.56,4585.93,5841.48,5709.63,4792.59,4293.33,3887.41,3676.3,3581.48,3468.15,3485.93,3567.41,3871.11,4198.52,4580.0,4951.11,5668.89,5461.48,4525.19,3613.33
490,A,2005,5,5,3208.15,3158.52,3262.22,3542.96,4126.67,4946.67,6444.44,6194.81,5041.48,4394.81,4035.56,3780.0,3688.15,3567.41,3459.26,3611.11,3865.19,4173.33,4717.78,5305.93,5796.3,5534.81,4579.26,3714.81
491,A,2005,5,6,3305.19,3191.85,3171.11,3372.59,3810.37,4508.15,5853.33,5797.04,5268.89,5090.37,4672.59,4517.04,4274.81,4134.81,4019.26,3994.81,4217.78,4551.11,4898.52,5145.93,5702.96,5714.07,5151.11,4522.22
492,A,2005,5,7,4078.52,3960.0,3937.78,4047.41,4328.15,4652.59,5478.52,6158.52,6234.81,5632.59,5003.7,4533.33,4246.67,4102.96,4091.85,4074.81,4211.85,4494.81,4460.0,4602.22,5101.48,5145.19,4471.85,3757.04
493,A,2005,5,8,3205.93,3007.41,2917.04,2930.37,2988.89,3236.3,3699.26,4600.0,5352.59,5498.52,5196.3,4707.41,4427.41,4266.67,4083.7,4057.78,4174.07,4321.48,4674.81,4928.15,5677.04,5533.33,4407.41,3351.85
494,A,2005,5,9,2834.07,2629.63,2607.41,2676.3,3000.74,3731.11,4833.33,4893.33,4321.48,4127.41,3954.81,3871.85,3866.67,3837.04,3877.04,4042.22,4522.96,4960.74,5329.63,5624.44,6265.93,5840.0,4560.74,3495.56
495,A,2005,5,10,2853.33,2629.63,2531.85,2607.41,2945.93,3565.19,4745.19,4740.0,5189.63,4512.59,4134.81,3854.81,3686.67,3562.96,3524.44,3578.52,3954.81,4363.7,4808.89,5451.85,5821.48,5409.63,4434.81,3465.19
496,A,2005,5,11,2991.11,2870.37,2868.89,2994.81,3413.33,4094.81,5289.63,5220.0,4451.85,4114.81,3825.19,3688.15,3654.07,4428.89,4800.0,5009.63,5417.78,5760.0,6981.48,6782.96,6640.74,7223.7,5685.19,4311.11
497,A,2005,5,12,3571.11,3229.63,3037.78,3029.63,3262.96,3720.74,4794.07,4879.26,4442.96,4384.44,4119.26,4145.19,4372.59,4351.85,4365.93,4289.63,4341.48,4812.59,5434.07,5588.15,6064.44,5782.96,4566.67,3629.63
498,A,2005,5,13,2963.7,2697.04,2606.67,2600.74,2882.96,3383.7,4610.37,4688.89,4475.56,4934.81,4516.3,4282.96,4187.41,4039.26,3905.19,3889.63,4151.85,4465.93,4818.52,5011.85,5579.26,5532.59,4952.59,4360.0
499,A,2005,5,14,3902.22,3768.15,3723.7,3802.22,4056.3,4364.44,5159.26,5860.0,5954.81,5431.85,4910.37,4539.26,4278.52,4165.93,4206.67,4228.15,4385.19,4611.85,4609.63,4720.0,5098.52,5126.67,4439.26,3729.63
500,A,2005,5,15,3202.22,2968.89,2853.33,2865.19,2903.7,3136.3,3559.26,4455.56,5228.89,5394.81,5135.56,4745.93,4468.15,4321.48,4069.63,4082.22,4197.78,4377.04,4797.04,5030.37,5717.78,5502.96,4388.15,3366.67
501,A,2005,5,16,2848.89,2631.85,2581.48,2650.37,2946.67,3649.63,4765.93,4859.26,4302.96,4088.89,3925.93,3850.37,3830.37,3789.63,3830.37,3964.44,4476.3,4903.7,5299.26,5538.52,6200.0,5762.22,4522.22,3477.78
502,A,2005,5,17,2831.85,2631.11,2530.37,2613.33,2943.7,3540.0,4737.04,4725.93,5174.07,4491.85,4131.11,3836.3,3674.81,3562.96,3482.22,3586.67,3865.19,4291.85,4790.37,5429.63,5851.11,5429.63,4414.81,3491.85
503,A,2005,5,18,3062.22,2968.15,3002.96,3136.3,3579.26,4267.41,5484.44,5398.52,4520.74,3885.93,3826.67,3699.26,3734.81,3710.37,3754.07,3932.59,4467.41,4937.04,5283.7,5437.78,5861.48,5668.89,4600.0,3460.0
504,A,2005,5,19,2856.3,2645.19,2562.22,2602.96,2901.48,3467.41,4526.67,4581.48,4088.15,3943.7,3786.67,3768.15,3706.67,3634.07,3582.96,3660.74,3990.37,4434.81,5021.48,5520.74,5717.78,5125.19,4285.19,3391.85
505,A,2005,5,20,2828.15,2621.48,2520.0,2579.26,2856.3,3374.07,4579.26,4714.81,4397.04,4400.74,4391.11,4411.11,4311.85,4267.41,4188.15,4360.0,4761.48,5170.37,5431.11,5382.96,5510.37,5281.48,4682.96,3972.59
506,A,2005,5,21,3512.59,3270.37,3139.26,3195.56,3331.85,3883.7,5291.85,5989.63,6060.0,5521.48,4914.81,4577.04,4291.11,4114.81,4064.44,4022.96,4189.63,4462.22,4485.93,4620.0,5019.26,5092.59,4447.41,3733.33
507,A,2005,5,22,3161.48,2949.63,2864.44,2902.96,2929.63,3158.52,3633.33,4530.37,5293.33,5417.78,5170.37,4762.22,4482.22,4294.81,4127.41,4151.11,4220.0,4368.15,4722.96,5001.48,5700.0,5545.19,4405.19,3386.67
508,A,2005,5,23,2842.22,2625.93,2595.56,2661.48,2971.85,3672.59,4792.59,4834.81,4265.19,4110.37,3960.74,3885.93,3877.78,3831.11,3860.74,4003.7,4502.22,4918.52,5351.85,5603.7,6188.89,5738.52,4520.0,3471.11
509,A,2005,5,24,2837.04,2621.48,2534.07,2614.81,2942.22,3538.52,4721.48,4737.04,5192.59,4573.33,4197.78,3743.7,3792.59,4161.48,4086.67,3722.96,3948.89,4388.15,4877.78,5468.15,5808.89,5403.7,4413.33,3531.85
510,A,2005,5,25,3102.22,2954.07,2997.04,3116.3,3565.19,4267.41,5433.33,5365.19,4567.41,4070.37,3877.04,3737.78,3723.7,4090.37,4270.37,4457.04,4985.19,5350.37,6091.11,6103.7,6246.67,6342.22,5022.22,3873.33
511,A,2005,5,26,3225.93,2942.22,2809.63,2848.89,3125.19,3660.74,4729.63,4802.96,4283.7,4154.81,3929.63,3960.0,3977.04,3976.3,3946.67,3954.81,4195.56,4648.15,5198.52,5490.37,5822.96,5482.22,4429.63,3520.0
512,A,2005,5,27,2917.04,2674.07,2568.15,2590.37,2865.19,3368.15,4588.15,4705.19,4368.15,4678.52,4465.93,4340.0,4196.3,4308.15,4474.07,4651.85,4698.52,5080.0,5200.74,5897.78,5520.74,5626.67,4810.37,3867.41
513,A,2005,5,28,3222.22,2850.37,2662.22,2586.67,2615.56,2782.22,3238.52,3992.59,4530.37,4682.96,4708.89,4673.33,4691.11,4662.96,4512.59,4631.85,4794.81,4993.33,5066.67,5005.93,5253.33,5421.48,4763.7,3891.11
514,A,2005,5,29,3185.19,2826.67,2661.48,2598.52,2914.07,3144.44,3572.59,4428.89,5234.81,5435.56,5196.3,4769.63,4525.19,4394.81,4208.15,4181.48,4272.59,4412.59,4764.44,4972.59,5646.67,5549.63,4453.33,3437.04
515,A,2005,5,30,2903.7,2665.93,2615.56,2666.67,2958.52,3609.63,4597.78,4751.85,4394.81,4285.19,4211.85,4100.0,4068.15,4015.56,4029.63,4177.78,4643.7,5007.41,5390.37,5638.52,6184.44,5740.0,4500.0,3500.0
516,A,2005,5,31,2866.67,2637.78,2540.0,2601.48,2954.07,3522.22,4679.26,4688.89,5184.44,4538.52,4148.89,3812.59,3782.22,3897.04,3846.67,3726.67,3964.44,4354.81,4937.04,5526.67,5896.3,5505.19,4473.33,3538.52
517,A,2005,6,1,3083.7,2940.0,2966.67,3108.15,3540.0,4220.74,5411.11,5365.19,4539.26,3968.89,3943.7,3970.37,4086.67,4165.93,4251.11,4370.37,4753.33,5220.0,5387.41,5542.96,5835.56,5813.33,4735.56,3641.48
518,A,2005,6,2,2976.3,2733.33,2587.41,2600.74,2885.19,3390.37,4473.33,4676.3,4191.85,4108.15,4021.48,3978.52,3940.74,3853.33,3806.67,3834.81,4169.63,4579.26,5137.04,5546.67,5763.7,5291.85,4337.78,3487.41
519,A,2005,6,3,2888.89,2663.7,2566.67,2607.41,2897.04,3411.11,4583.7,4711.11,3306.67,4259.26,4169.63,4085.93,4033.33,3924.44,3922.22,3921.48,4203.7,4463.7,4618.52,4668.89,4871.11,5005.93,4447.41,3674.07
520,A,2005,6,4,3048.15,2782.22,2645.19,2598.52,2666.67,2811.85,3271.11,3909.63,4650.37,5025.19,5082.96,5148.15,5190.37,5395.56,5573.33,5744.44,5920.74,6045.93,6151.85,6065.19,6078.52,6271.11,5542.96,4636.3
521,A,2005,6,5,3885.19,3432.59,3122.96,2977.04,2899.26,2897.78,3163.7,3974.81,5088.15,5974.81,6557.04,6908.15,7344.44,7734.07,7934.81,8094.07,8451.11,8856.3,9055.56,9114.07,9057.78,8929.63,7369.63,5815.56
522,A,2005,6,6,4761.48,4240.74,3891.11,3694.81,3768.15,4147.41,5077.04,5427.41,5460.0,5912.59,6490.37,7235.56,7920.74,8091.85,7971.85,7815.56,8030.37,8737.04,9608.89,8943.7,8991.85,8633.33,7119.26,5652.59
523,A,2005,6,7,4721.48,4154.81,3828.15,3625.19,3760.0,4153.33,5190.37,5423.7,5178.52,5316.3,5691.11,6261.48,6996.3,7462.96,7931.85,8446.67,8906.67,9414.81,9781.48,9571.11,9272.59,8903.7,7270.37,5661.48
524,A,2005,6,8,4602.22,4072.59,3685.19,3520.74,3634.07,4045.19,5003.7,5214.81,5241.48,5640.74,6200.74,6938.52,7585.93,8010.37,8475.56,8562.22,9172.59,9544.44,10691.11,9865.19,9582.96,9266.67,7781.48,6139.26
525,A,2005,6,9,5120.74,4514.07,4113.33,3968.89,4057.78,4437.78,5372.59,5717.04,5717.78,6170.37,6817.78,7391.11,7851.85,8207.41,8494.81,8182.96,8207.41,9414.07,9011.11,8733.33,8533.33,7738.52,6734.07,5600.0
526,A,2005,6,10,4733.33,4225.93,3888.15,3749.63,3889.63,4410.37,5468.15,5780.74,5531.11,5546.67,5693.33,6050.37,6677.04,7237.78,7945.19,8565.93,8923.7,9083.7,9834.81,9254.07,9063.7,9055.56,8016.3,6736.3
527,A,2005,6,11,5603.7,4880.0,4483.7,4188.15,4105.19,4214.07,4737.04,5468.15,6042.22,6580.0,7168.89,8024.44,8745.19,9225.19,9439.26,9691.85,9808.15,9900.0,9698.52,9120.74,8787.41,8588.89,7697.78,6354.81
528,A,2005,6,12,5311.85,4537.04,4078.52,3754.07,3602.96,3531.85,3702.96,4731.85,6157.78,7300.74,7852.59,8130.37,8527.41,9000.74,9191.11,9433.33,9454.81,9554.07,9373.33,9211.11,8856.3,8734.81,7407.41,5944.44
529,A,2005,6,13,4961.48,4398.52,4142.96,4006.67,4131.11,4463.7,5148.15,5702.96,6232.59,6910.37,7639.26,8285.93,8794.07,9217.78,9528.15,9452.59,9867.41,10104.44,11376.3,10759.26,10374.81,9988.89,8385.93,6798.52
530,A,2005,6,14,5640.74,5025.93,4526.67,4328.15,4346.67,4594.07,5145.93,5714.07,6174.81,6807.41,7640.74,8361.48,8939.26,9411.85,9886.67,9942.22,10377.78,10771.85,11727.41,11313.33,10789.63,10287.41,8868.15,7337.04
531,A,2005,6,15,6188.15,5440.0,4936.3,4591.85,4623.7,4771.85,5244.44,5839.26,6178.52,6764.44,7284.44,7782.96,8061.48,8308.15,8557.78,8850.37,9199.26,9691.85,9826.67,9475.56,8928.15,8551.85,7281.48,5819.26
532,A,2005,6,16,4851.85,4287.41,3946.67,3745.93,3852.59,4082.22,4541.48,4997.04,5155.56,5620.0,6113.33,6756.3,6817.78,6891.85,6975.56,7440.74,7970.37,8134.81,7977.78,7488.89,6995.56,6834.07,5752.59,4581.48
533,A,2005,6,17,3781.48,3347.41,3070.37,2968.89,3111.85,3420.74,3911.85,4368.89,4516.3,4607.41,4688.89,4796.3,5002.96,5225.19,5457.78,5729.63,5924.44,6234.81,6387.41,6129.63,5890.37,5925.19,5297.78,4248.89
534,A,2005,6,18,3465.93,3059.26,2831.85,2757.04,2740.74,2943.7,3328.15,4051.85,4528.89,4918.52,5072.59,5206.67,5411.85,5637.04,5701.48,6014.07,6200.0,6482.96,6535.56,6348.15,6239.26,6308.15,5705.19,4766.67
535,A,2005,6,19,3998.52,3477.78,3205.19,3075.56,2978.52,3015.56,3357.78,4031.11,4896.3,5456.3,5561.48,5540.74,5616.3,5765.93,5953.33,5891.85,5926.67,6100.74,6076.3,6180.0,6285.93,6360.74,5346.67,4346.67
536,A,2005,6,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,A,2005,6,21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,A,2005,6,22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,A,2005,6,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,A,2005,6,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
541,A,2005,6,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,A,2005,6,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,A,2005,6,27,4783.7,4185.93,3907.41,3796.3,3850.37,4141.48,4587.41,5145.19,5528.89,6311.85,6845.93,7302.22,7933.33,8645.19,9136.3,9698.52,10475.56,10836.3,11139.26,10866.67,10223.7,9853.33,8237.04,6671.11
544,A,2005,6,28,5547.41,4880.0,4462.22,4220.74,4272.59,4391.11,4911.85,5328.15,5728.15,6374.81,7191.11,8250.37,8997.04,9526.67,9946.67,9746.67,9741.48,9800.0,9124.44,8657.78,8424.44,8213.33,7038.52,5760.74
545,A,2005,6,29,4912.59,4480.0,4145.19,3992.59,4128.89,4331.85,4942.96,5525.19,5598.52,6054.07,6809.63,7549.63,8074.81,8428.15,8955.56,9110.37,9384.44,10011.11,10171.85,9759.26,9430.37,9077.04,7444.44,5918.52
546,A,2005,6,30,4982.96,4391.11,4027.41,3874.81,3894.07,4116.3,4702.96,5110.37,5392.59,5958.52,6685.19,7359.26,7988.15,8398.52,8933.33,9386.67,9887.41,10405.19,10537.04,10103.7,9753.33,9370.37,8144.44,6701.48
547,A,2005,7,1,5609.63,5027.41,4591.85,4308.15,4280.74,4514.81,5043.7,5543.7,5908.89,6537.04,7273.33,7988.15,8614.81,9272.59,9637.04,9603.7,10130.37,10421.48,11574.81,10583.7,9882.96,9700.74,8488.89,6821.48
548,A,2005,7,2,5829.63,5182.22,4761.48,4439.26,4197.78,4232.59,4508.89,5217.04,6208.15,6975.56,7485.19,7928.89,8231.85,8591.11,8899.26,9171.11,9473.33,9650.37,9431.11,8823.7,8313.33,7982.22,7101.48,6034.81
549,A,2005,7,3,4991.85,4388.15,4037.04,3785.93,3623.7,3552.59,3690.37,4352.59,5334.07,6120.0,6429.63,7109.63,7576.3,7989.63,8298.52,8485.19,8641.48,8834.07,8662.22,8107.41,7751.11,7480.74,6787.41,5768.89
550,A,2005,7,4,4855.56,4256.3,3899.26,3623.7,3506.67,3459.26,3671.85,4228.89,5167.41,6235.56,7387.41,8168.15,8631.11,9016.3,9238.52,9403.7,9713.33,9952.59,9606.67,8983.7,8243.7,7462.22,7146.67,6208.15
551,A,2005,7,5,5137.04,4496.3,4125.19,3968.15,3954.81,4074.81,4505.93,5029.63,5287.41,5699.26,6022.22,6171.85,6446.67,7261.48,8146.67,8359.26,8438.52,9286.67,9637.78,9365.19,9349.63,8777.78,7317.04,5971.85
552,A,2005,7,6,5003.7,4445.19,4069.63,3915.56,4008.89,4197.78,4682.96,5210.37,5540.74,6028.15,6697.04,7079.26,7451.85,7981.48,8062.96,8202.96,8795.56,9376.3,9450.37,9094.07,8873.33,8541.48,7363.7,5861.48
553,A,2005,7,7,4776.3,4175.56,3887.41,3696.3,3699.26,3922.22,4382.22,4828.89,4989.63,5203.7,5328.15,5577.78,5906.67,5995.56,6072.59,6183.7,6395.56,6778.52,7134.07,7239.26,7031.85,6586.67,5625.93,4662.22
554,A,2005,7,8,3995.56,3608.15,3390.37,3377.78,3205.19,3660.0,4232.59,4508.15,4713.33,5036.3,5338.52,5799.26,6171.85,6251.85,6485.19,6880.74,7310.37,7807.41,8118.52,7728.15,7332.59,7218.52,6385.19,5380.74
555,A,2005,7,9,4427.41,3861.48,3493.33,3309.63,3197.78,3232.59,3538.52,4320.0,5121.48,5884.44,6628.15,7322.96,7914.81,8339.26,8740.74,9073.33,9302.96,9531.85,9458.52,8914.81,8271.85,8036.3,7097.04,5810.37
556,A,2005,7,10,4792.59,4148.89,3722.96,3414.81,3271.11,3234.81,3482.22,4274.81,5342.22,6415.56,7192.59,7805.93,8367.41,8901.48,9282.22,9605.19,10041.48,10147.41,10027.41,9713.33,9051.11,8813.33,7337.04,5848.15
557,A,2005,7,11,4818.52,4167.41,3861.48,3680.0,3776.3,3988.89,4427.41,4889.63,4989.63,5323.7,6037.78,6681.48,7509.63,8278.52,8971.85,9564.44,9669.63,10260.74,11372.59,10699.26,10459.26,9943.7,8523.7,6890.37
558,A,2005,7,12,5797.04,5191.85,4790.37,4498.52,4544.44,4762.22,5237.04,5788.15,6192.59,6865.93,7637.04,8409.63,8994.81,9451.11,9783.7,9671.85,9735.56,9938.52,11182.22,10365.93,10140.74,9697.04,8245.93,6908.89
559,A,2005,7,13,5912.59,5297.78,4908.15,4731.11,4808.89,5013.33,5476.3,5985.93,6111.85,6350.37,6608.15,7038.52,7874.81,7961.48,7793.33,7377.78,7269.63,8154.81,8554.81,8541.48,8359.26,7983.7,6861.48,5602.22
560,A,2005,7,14,4735.56,4237.04,3974.81,3859.26,3984.44,4322.22,4909.63,5407.41,5354.07,5511.11,5705.19,5880.0,6624.44,6979.26,7355.56,7465.19,7619.26,7876.3,8067.41,8048.89,7968.15,7835.56,6837.04,5725.19
561,A,2005,7,15,4925.93,4343.7,4061.48,3957.04,4055.56,4289.63,4848.89,5474.07,5591.85,5793.33,5994.07,6365.19,6809.63,7265.19,7874.07,8563.7,9134.81,9424.44,9397.78,9108.15,8771.85,8446.67,7570.37,6445.93
562,A,2005,7,16,5532.59,4997.78,4565.19,4377.04,4288.89,4394.81,4733.33,5379.26,6103.7,6932.59,7612.59,8458.52,9217.78,9879.26,10396.3,10786.67,11206.67,10994.81,10620.0,10026.67,9682.22,9437.04,8531.85,7340.74
563,A,2005,7,17,6389.63,5583.7,5088.89,4757.78,4571.11,4566.67,4725.93,5581.48,6800.74,8044.44,8962.22,9753.33,10376.3,10514.07,10314.81,10110.37,9432.59,9245.93,9211.85,9059.26,8914.81,8692.59,7513.33,6220.74
564,A,2005,7,18,5287.41,4840.74,4510.37,4423.7,4559.26,4771.85,5252.59,5799.26,6245.19,7081.48,7770.37,8198.52,8797.78,9271.85,9466.67,9221.48,9960.74,10615.56,11905.93,10902.22,10591.85,10325.93,8873.33,7405.19
